Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Adrián,male,99,3591,Statistics,2020,January,,Arxiv
Tony,male,99,99155,Statistics,2020,January,,Arxiv
Katia,female,98,21205,Statistics,2020,January,,Arxiv
Piyush,male,100,6513,Statistics,2020,January,,Arxiv
Jason,male,99,76567,Statistics,2020,January,,Arxiv
Juan,male,98,106011,Statistics,2020,January,,Arxiv
Andrew,male,99,82448,Statistics,2020,January,,Arxiv
Shaul,male,97,161,Statistics,2020,January,,Arxiv
Insup,male,100,12,Statistics,2020,January,,Arxiv
Yoh-Ichi,male,73,504,Statistics,2020,January,,Arxiv
Joni,male,79,5573,Statistics,2020,January,,Arxiv
Xiaolong,male,99,153,Statistics,2020,January,,Arxiv
Chongjun,male,100,3,Statistics,2020,January,,Arxiv
Euan,male,99,469,Statistics,2020,January,,Arxiv
Cheng,male,73,1902,Statistics,2020,January,,Arxiv
Alina,female,98,22455,Statistics,2020,January,,Arxiv
Srikumar,male,100,77,Statistics,2020,January,,Arxiv
Bharath,male,100,3748,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
Yuan,male,58,1657,Statistics,2020,January,,Arxiv
Jose,male,97,148383,Statistics,2020,January,,Arxiv
Doina,female,99,1091,Statistics,2020,January,,Arxiv
Guilherme,male,99,13379,Statistics,2020,January,,Arxiv
Tomas,male,99,30161,Statistics,2020,January,,Arxiv
Peng,male,84,1353,Statistics,2020,January,,Arxiv
Pooyan,male,98,211,Statistics,2020,January,,Arxiv
Noah,male,96,6863,Statistics,2020,January,,Arxiv
Kisor,male,100,6,Statistics,2020,January,,Arxiv
Ngai,male,74,69,Statistics,2020,January,,Arxiv
Terence,male,100,8816,Statistics,2020,January,,Arxiv
Martin,male,98,139211,Statistics,2020,January,,Arxiv
Volker,male,99,3081,Statistics,2020,January,,Arxiv
Lenka,female,99,36988,Statistics,2020,January,,Arxiv
Xin,male,58,1659,Statistics,2020,January,,Arxiv
Claudia,female,98,72003,Statistics,2020,January,,Arxiv
Ahmed,male,98,156410,Statistics,2020,January,,Arxiv
Matthew,male,100,51412,Statistics,2020,January,,Arxiv
Sriraam,male,100,14,Statistics,2020,January,,Arxiv
Marie,female,97,110430,Statistics,2020,January,,Arxiv
H.,male,73,623,Statistics,2020,January,,Arxiv
Marshall,male,98,2759,Statistics,2020,January,,Arxiv
Vahid,male,99,4802,Statistics,2020,January,,Arxiv
Samuel,male,99,59149,Statistics,2020,January,,Arxiv
Can,male,95,36655,Statistics,2020,January,,Arxiv
Masoud,male,99,4525,Statistics,2020,January,,Arxiv
Keith,male,98,21035,Statistics,2020,January,,Arxiv
Gauthier,male,94,2092,Statistics,2020,January,,Arxiv
Carlos,male,99,174998,Statistics,2020,January,,Arxiv
Khaled,male,98,34925,Statistics,2020,January,,Arxiv
Nandyala,male,79,28,Statistics,2020,January,,Arxiv
Sheng,male,74,646,Statistics,2020,January,,Arxiv
Chuntian,male,60,10,Statistics,2020,January,,Arxiv
Liping,female,81,126,Statistics,2020,January,,Arxiv
Demoz,male,83,6,Statistics,2020,January,,Arxiv
Dianne,female,99,3283,Statistics,2020,January,,Arxiv
Gunhee,male,79,28,Statistics,2020,January,,Arxiv
Yingyan,female,83,12,Statistics,2020,January,,Arxiv
Terry,male,79,22131,Statistics,2020,January,,Arxiv
Zhenhui,male,79,14,Statistics,2020,January,,Arxiv
G.,male,76,810,Statistics,2020,January,,Arxiv
Christian,male,100,48300,Statistics,2020,January,,Arxiv
Lajos,male,98,3902,Statistics,2020,January,,Arxiv
Soma,female,65,2601,Statistics,2020,January,,Arxiv
Claudiu,male,99,2586,Statistics,2020,January,,Arxiv
Julio,male,96,31126,Statistics,2020,January,,Arxiv
Eyke,male,60,5,Statistics,2020,January,,Arxiv
Badr,male,97,7410,Statistics,2020,January,,Arxiv
Naima,female,98,8865,Statistics,2020,January,,Arxiv
Javier,male,99,67247,Statistics,2020,January,,Arxiv
Ephrem,male,99,431,Statistics,2020,January,,Arxiv
Cristian,male,99,46450,Statistics,2020,January,,Arxiv
Vipin,male,100,4982,Statistics,2020,January,,Arxiv
Ka-Chun,male,100,4,Statistics,2020,January,,Arxiv
Waheed,male,99,2056,Statistics,2020,January,,Arxiv
Yiming,male,85,137,Statistics,2020,January,,Arxiv
Divyesh,male,100,812,Statistics,2020,January,,Arxiv
Anna,female,98,184558,Statistics,2020,January,,Arxiv
Dongrui,male,80,5,Statistics,2020,January,,Arxiv
Tomohiro,male,100,436,Statistics,2020,January,,Arxiv
Jan,male,92,104026,Statistics,2020,January,,Arxiv
Roberto,male,99,100721,Statistics,2020,January,,Arxiv
Erez,male,97,329,Statistics,2020,January,,Arxiv
Carter,male,92,2000,Statistics,2020,January,,Arxiv
Martine,female,97,26046,Statistics,2020,January,,Arxiv
Yuxiang,male,81,48,Statistics,2020,January,,Arxiv
Andreas,male,99,44818,Statistics,2020,January,,Arxiv
Steven,male,99,59951,Statistics,2020,January,,Arxiv
Andreas,male,99,44818,Statistics,2020,January,,Arxiv
Joonhyuk,male,100,14,Statistics,2020,January,,Arxiv
Nikolaos,male,99,926,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Masato,male,99,603,Statistics,2020,January,,Arxiv
Yonggang,male,100,27,Statistics,2020,January,,Arxiv
Andrew,male,99,82448,Statistics,2020,January,,Arxiv
Bo,male,85,5389,Statistics,2020,January,,Arxiv
Wei-Lun,male,80,10,Statistics,2020,January,,Arxiv
Benjamin,male,99,50718,Statistics,2020,January,,Arxiv
Seong-Whan,male,71,379,Statistics,2020,January,,Arxiv
Le,male,68,8970,Statistics,2020,January,,Arxiv
Yaming,male,64,22,Statistics,2020,January,,Arxiv
Jin,male,72,4739,Statistics,2020,January,,Arxiv
Yingshi,female,100,15,Statistics,2020,January,,Arxiv
Louis-Philippe,male,100,127,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
Timon,male,95,648,Statistics,2020,January,,Arxiv
Nazanin,female,97,1474,Statistics,2020,January,,Arxiv
R.,male,78,1085,Statistics,2020,January,,Arxiv
Kwok-Wing,male,55,1133,Statistics,2020,January,,Arxiv
Daeyoung,male,100,54,Statistics,2020,January,,Arxiv
Jean-Baptiste,male,99,2954,Statistics,2020,January,,Arxiv
Jiali,female,77,56,Statistics,2020,January,,Arxiv
Subhankar,male,100,812,Statistics,2020,January,,Arxiv
Gianluca,male,99,23063,Statistics,2020,January,,Arxiv
Kristin,female,98,9818,Statistics,2020,January,,Arxiv
May,female,91,11741,Statistics,2020,January,,Arxiv
Zhiyi,male,70,44,Statistics,2020,January,,Arxiv
Wolfgang,male,99,10782,Statistics,2020,January,,Arxiv
Kenneth,male,99,20555,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
E.,male,64,609,Statistics,2020,January,,Arxiv
Vince,male,98,9448,Statistics,2020,January,,Arxiv
Horacio,male,99,2456,Statistics,2020,January,,Arxiv
Jeff,male,99,46165,Statistics,2020,January,,Arxiv
Saravanan,male,100,3117,Statistics,2020,January,,Arxiv
Kelly,female,88,48305,Statistics,2020,January,,Arxiv
Diego,male,99,67382,Statistics,2020,January,,Arxiv
Shamim,male,80,1644,Statistics,2020,January,,Arxiv
Dingding,male,51,73,Statistics,2020,January,,Arxiv
Yinghui,female,90,30,Statistics,2020,January,,Arxiv
Bo,male,85,5389,Statistics,2020,January,,Arxiv
Ian,male,99,34076,Statistics,2020,January,,Arxiv
Jan,male,92,104026,Statistics,2020,January,,Arxiv
Justin,male,98,43826,Statistics,2020,January,,Arxiv
Yingbin,male,80,5,Statistics,2020,January,,Arxiv
Visar,male,96,682,Statistics,2020,January,,Arxiv
Jinkyoo,male,75,4,Statistics,2020,January,,Arxiv
Virginia,female,98,14661,Statistics,2020,January,,Arxiv
Tor,male,93,1712,Statistics,2020,January,,Arxiv
Decebal,male,100,45,Statistics,2020,January,,Arxiv
Mehmet,male,93,83497,Statistics,2020,January,,Arxiv
Tuyen,male,53,1252,Statistics,2020,January,,Arxiv
Mohammad,male,99,47588,Statistics,2020,January,,Arxiv
Andreas,male,99,44818,Statistics,2020,January,,Arxiv
Iain,male,99,2910,Statistics,2020,January,,Arxiv
Byron,male,99,4290,Statistics,2020,January,,Arxiv
Axel,male,98,15264,Statistics,2020,January,,Arxiv
Marthie,female,96,50,Statistics,2020,January,,Arxiv
Dennis,male,99,44146,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Xingguo,male,100,9,Statistics,2020,January,,Arxiv
Liwei,male,74,122,Statistics,2020,January,,Arxiv
Bogdan,male,99,10718,Statistics,2020,January,,Arxiv
Kilian,male,98,1438,Statistics,2020,January,,Arxiv
Chin-Teng,male,66,1862,Statistics,2020,January,,Arxiv
Sungjin,male,97,185,Statistics,2020,January,,Arxiv
Peter,male,99,146529,Statistics,2020,January,,Arxiv
Jan,male,92,104026,Statistics,2020,January,,Arxiv
Shruti,female,99,3562,Statistics,2020,January,,Arxiv
Andreas,male,99,44818,Statistics,2020,January,,Arxiv
Ge,male,66,720,Statistics,2020,January,,Arxiv
Hui,female,52,1684,Statistics,2020,January,,Arxiv
Mihaela,female,98,6040,Statistics,2020,January,,Arxiv
Hakan,male,96,78561,Statistics,2020,January,,Arxiv
Yongxin,male,88,24,Statistics,2020,January,,Arxiv
Vijaya,female,59,1754,Statistics,2020,January,,Arxiv
Jonathan,male,99,84386,Statistics,2020,January,,Arxiv
Ali,male,94,240857,Statistics,2020,January,,Arxiv
Matthias,male,100,17148,Statistics,2020,January,,Arxiv
Kemal,male,97,28516,Statistics,2020,January,,Arxiv
Chih-Shiang,male,82,131,Statistics,2020,January,,Arxiv
Nicholas,male,100,21206,Statistics,2020,January,,Arxiv
Tuo,male,87,127,Statistics,2020,January,,Arxiv
Qihang,male,100,8,Statistics,2020,January,,Arxiv
Md,male,97,11102,Statistics,2020,January,,Arxiv
Ce,male,56,450,Statistics,2020,January,,Arxiv
Yuanlong,male,100,6,Statistics,2020,January,,Arxiv
Shao-Bo,male,84,5618,Statistics,2020,January,,Arxiv
Youngchul,male,100,24,Statistics,2020,January,,Arxiv
Jong-Kook,male,73,1146,Statistics,2020,January,,Arxiv
Colin,male,99,15399,Statistics,2020,January,,Arxiv
Thomas,male,99,129177,Statistics,2020,January,,Arxiv
Chirag,male,100,4655,Statistics,2020,January,,Arxiv
Burcu,female,97,12426,Statistics,2020,January,,Arxiv
Ming,male,77,2692,Statistics,2020,January,,Arxiv
Shijun,male,82,28,Statistics,2020,January,,Arxiv
Julie,female,98,72376,Statistics,2020,January,,Arxiv
Chin-Teng,male,66,1862,Statistics,2020,January,,Arxiv
Adler,male,93,308,Statistics,2020,January,,Arxiv
Prasanna,male,86,3241,Statistics,2020,January,,Arxiv
Ruiyu,male,75,4,Statistics,2020,January,,Arxiv
Víctor,male,99,3411,Statistics,2020,January,,Arxiv
Jinhua,female,83,98,Statistics,2020,January,,Arxiv
Junshan,male,100,5,Statistics,2020,January,,Arxiv
Matthew,male,100,51412,Statistics,2020,January,,Arxiv
Galen,male,98,2505,Statistics,2020,January,,Arxiv
Ardavan,male,100,128,Statistics,2020,January,,Arxiv
Abdoulaye,male,99,7536,Statistics,2020,January,,Arxiv
Ting,female,68,1693,Statistics,2020,January,,Arxiv
Ulas,male,97,1091,Statistics,2020,January,,Arxiv
Shiyu,male,57,65,Statistics,2020,January,,Arxiv
Tony,male,99,99155,Statistics,2020,January,,Arxiv
Sam,male,85,93540,Statistics,2020,January,,Arxiv
Matthias,male,100,17148,Statistics,2020,January,,Arxiv
Haiping,male,65,26,Statistics,2020,January,,Arxiv
Kathleen,female,99,10967,Statistics,2020,January,,Arxiv
Julien,male,98,72530,Statistics,2020,January,,Arxiv
Christoph,male,99,9324,Statistics,2020,January,,Arxiv
Narayanan,male,99,675,Statistics,2020,January,,Arxiv
Florian,male,99,31950,Statistics,2020,January,,Arxiv
Volker,male,99,3081,Statistics,2020,January,,Arxiv
Ulrike,female,88,3314,Statistics,2020,January,,Arxiv
Jehoshua,male,100,11,Statistics,2020,January,,Arxiv
D.,male,73,1059,Statistics,2020,January,,Arxiv
Alexander,male,99,56237,Statistics,2020,January,,Arxiv
Florian,male,99,31950,Statistics,2020,January,,Arxiv
Dario,male,99,26444,Statistics,2020,January,,Arxiv
Ricard,male,97,1432,Statistics,2020,January,,Arxiv
Larry,male,98,17344,Statistics,2020,January,,Arxiv
Justin,male,98,43826,Statistics,2020,January,,Arxiv
Luke,male,99,21252,Statistics,2020,January,,Arxiv
Chao,male,86,1135,Statistics,2020,January,,Arxiv
John,male,99,219085,Statistics,2020,January,,Arxiv
Jong,male,92,676,Statistics,2020,January,,Arxiv
Tong,male,77,2147,Statistics,2020,January,,Arxiv
George,male,99,63411,Statistics,2020,January,,Arxiv
Masashi,male,100,493,Statistics,2020,January,,Arxiv
Tailin,female,54,13,Statistics,2020,January,,Arxiv
Quanyan,male,75,4,Statistics,2020,January,,Arxiv
Binyamin,male,99,106,Statistics,2020,January,,Arxiv
Mihaela,female,98,6040,Statistics,2020,January,,Arxiv
Mohammad,male,99,47588,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
Adam,male,99,101742,Statistics,2020,January,,Arxiv
Wei,male,73,4003,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
J.,male,82,2236,Statistics,2020,January,,Arxiv
Yoshua,male,97,153,Statistics,2020,January,,Arxiv
Shuai,male,87,255,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
Wei,male,73,4003,Statistics,2020,January,,Arxiv
Su-In,female,100,3,Statistics,2020,January,,Arxiv
Alfred,male,98,12096,Statistics,2020,January,,Arxiv
Tiantian,female,71,117,Statistics,2020,January,,Arxiv
Robert,male,99,145540,Statistics,2020,January,,Arxiv
Jacek,male,99,16849,Statistics,2020,January,,Arxiv
Dmitry,male,100,8556,Statistics,2020,January,,Arxiv
Shohei,male,100,309,Statistics,2020,January,,Arxiv
Zvi,male,97,151,Statistics,2020,January,,Arxiv
Mohamed,male,98,173033,Statistics,2020,January,,Arxiv
Stian,male,99,767,Statistics,2020,January,,Arxiv
Kwok-Wing,male,55,1133,Statistics,2020,January,,Arxiv
John,male,99,219085,Statistics,2020,January,,Arxiv
Hongbin,male,91,47,Statistics,2020,January,,Arxiv
Le,male,68,8970,Statistics,2020,January,,Arxiv
Wuchen,male,100,3,Statistics,2020,January,,Arxiv
Bing,male,63,1057,Statistics,2020,January,,Arxiv
Mohit,male,100,10380,Statistics,2020,January,,Arxiv
Alan,male,99,44635,Statistics,2020,January,,Arxiv
Yuanzhi,male,90,10,Statistics,2020,January,,Arxiv
André,male,99,25357,Statistics,2020,January,,Arxiv
Anselm,male,98,233,Statistics,2020,January,,Arxiv
Anca,female,95,2755,Statistics,2020,January,,Arxiv
Baoxin,male,67,3,Statistics,2020,January,,Arxiv
Robert,male,99,145540,Statistics,2020,January,,Arxiv
Paris,male,75,6159,Statistics,2020,January,,Arxiv
Vikash,male,100,4612,Statistics,2020,January,,Arxiv
Eli,female,60,13435,Statistics,2020,January,,Arxiv
Cristóbal,male,100,533,Statistics,2020,January,,Arxiv
Scott,male,100,48262,Statistics,2020,January,,Arxiv
Noam,male,90,772,Statistics,2020,January,,Arxiv
Vincent,male,99,58501,Statistics,2020,January,,Arxiv
Fritz,male,96,3044,Statistics,2020,January,,Arxiv
Adam,male,99,101742,Statistics,2020,January,,Arxiv
Thore,male,99,200,Statistics,2020,January,,Arxiv
Thomas,male,99,129177,Statistics,2020,January,,Arxiv
Grigory,male,99,366,Statistics,2020,January,,Arxiv
Rodolphe,male,99,3191,Statistics,2020,January,,Arxiv
Stephen,male,99,46085,Statistics,2020,January,,Arxiv
Isuru,male,99,678,Statistics,2020,January,,Arxiv
Kin,male,84,1054,Statistics,2020,January,,Arxiv
Jozsef,male,99,1882,Statistics,2020,January,,Arxiv
Kumar,male,99,9852,Statistics,2020,January,,Arxiv
Steffen,male,99,6430,Statistics,2020,January,,Arxiv
Songtao,male,100,20,Statistics,2020,January,,Arxiv
Roberto,male,99,100721,Statistics,2020,January,,Arxiv
Adenilton,male,99,77,Statistics,2020,January,,Arxiv
Hossein,male,99,6526,Statistics,2020,January,,Arxiv
Mehmet,male,93,83497,Statistics,2020,January,,Arxiv
Surajit,male,99,937,Statistics,2020,January,,Arxiv
Gabriel,male,99,59297,Statistics,2020,January,,Arxiv
Olfa,female,97,1011,Statistics,2020,January,,Arxiv
Richard,male,99,97659,Statistics,2020,January,,Arxiv
Ullrich,male,96,100,Statistics,2020,January,,Arxiv
Lior,male,86,739,Statistics,2020,January,,Arxiv
Dmitry,male,100,8556,Statistics,2020,January,,Arxiv
Manfred,male,99,7550,Statistics,2020,January,,Arxiv
Vitaly,male,99,1738,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Ivan,male,99,80498,Statistics,2020,January,,Arxiv
Thomas,male,99,129177,Statistics,2020,January,,Arxiv
Paul,male,99,140849,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Xenofon,male,100,47,Statistics,2020,January,,Arxiv
Tomer,male,98,522,Statistics,2020,January,,Arxiv
Dongrui,male,80,5,Statistics,2020,January,,Arxiv
Jessica,female,98,115595,Statistics,2020,January,,Arxiv
Stefan,male,98,50890,Statistics,2020,January,,Arxiv
Furong,female,86,14,Statistics,2020,January,,Arxiv
Li,female,53,4165,Statistics,2020,January,,Arxiv
Tadashi,male,99,370,Statistics,2020,January,,Arxiv
Balaji,male,99,4387,Statistics,2020,January,,Arxiv
Ohad,male,100,192,Statistics,2020,January,,Arxiv
Tamir,male,94,514,Statistics,2020,January,,Arxiv
Bharat,male,100,6592,Statistics,2020,January,,Arxiv
Manik,male,94,1115,Statistics,2020,January,,Arxiv
Luis,male,99,120090,Statistics,2020,January,,Arxiv
Marco,male,99,133237,Statistics,2020,January,,Arxiv
Shengyi,male,77,13,Statistics,2020,January,,Arxiv
Jouni,male,100,620,Statistics,2020,January,,Arxiv
Nigam,male,95,93,Statistics,2020,January,,Arxiv
Helge,female,54,2126,Statistics,2020,January,,Arxiv
Bo,male,85,5389,Statistics,2020,January,,Arxiv
Carola,female,98,4317,Statistics,2020,January,,Arxiv
Mykola,male,99,342,Statistics,2020,January,,Arxiv
Kazuyuki,male,100,219,Statistics,2020,January,,Arxiv
Kristian,male,98,9945,Statistics,2020,January,,Arxiv
Phillip,male,99,9441,Statistics,2020,January,,Arxiv
Michael,male,99,211741,Statistics,2020,January,,Arxiv
Aviv,male,92,390,Statistics,2020,January,,Arxiv
Mircea,male,98,2257,Statistics,2020,January,,Arxiv
G.,male,76,810,Statistics,2020,January,,Arxiv
Sanjay,male,99,20065,Statistics,2020,January,,Arxiv
Alexander,male,99,56237,Statistics,2020,January,,Arxiv
Claudius,male,96,482,Statistics,2020,January,,Arxiv
Bin,male,89,2162,Statistics,2020,January,,Arxiv
Davide,male,99,46537,Statistics,2020,January,,Arxiv
Gaurav,male,100,19540,Statistics,2020,January,,Arxiv
Alfred,male,98,12096,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Tong,male,77,2147,Statistics,2020,January,,Arxiv
William,male,99,67797,Statistics,2020,January,,Arxiv
Piyush,male,100,6513,Statistics,2020,January,,Arxiv
Massimiliano,male,99,13500,Statistics,2020,January,,Arxiv
Erik,male,96,31753,Statistics,2020,January,,Arxiv
Lukáš,male,98,15795,Statistics,2020,January,,Arxiv
Yunfeng,male,93,69,Statistics,2020,January,,Arxiv
Zhang,male,61,2518,Statistics,2020,January,,Arxiv
Lise,female,98,4319,Statistics,2020,January,,Arxiv
Hamido,male,97,529,Statistics,2020,January,,Arxiv
Craig,male,100,24286,Statistics,2020,January,,Arxiv
Jay,male,93,45116,Statistics,2020,January,,Arxiv
John,male,99,219085,Statistics,2020,January,,Arxiv
Janis,male,57,2739,Statistics,2020,January,,Arxiv
Francisco,male,99,62346,Statistics,2020,January,,Arxiv
Tuyen,male,53,1252,Statistics,2020,January,,Arxiv
Klaus,male,98,13207,Statistics,2020,January,,Arxiv
Kaye,female,93,1158,Statistics,2020,January,,Arxiv
Satoshi,male,99,1177,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Andreas,male,99,44818,Statistics,2020,January,,Arxiv
Vineeth,male,100,1275,Statistics,2020,January,,Arxiv
Toshihiko,male,100,109,Statistics,2020,January,,Arxiv
Jixiang,male,80,10,Statistics,2020,January,,Arxiv
Saurabh,male,100,11574,Statistics,2020,January,,Arxiv
Dan,male,97,61524,Statistics,2020,January,,Arxiv
Oleg,male,100,12219,Statistics,2020,January,,Arxiv
Christoph,male,99,9324,Statistics,2020,January,,Arxiv
Vladimir,male,99,21639,Statistics,2020,January,,Arxiv
Lalitha,female,96,657,Statistics,2020,January,,Arxiv
Jeffrey,male,100,19324,Statistics,2020,January,,Arxiv
Nesreen,female,98,258,Statistics,2020,January,,Arxiv
Vicente,male,99,15180,Statistics,2020,January,,Arxiv
Michael,male,99,211741,Statistics,2020,January,,Arxiv
Wieland,male,95,78,Statistics,2020,January,,Arxiv
Yusu,male,90,52,Statistics,2020,January,,Arxiv
Soheil,male,98,1579,Statistics,2020,January,,Arxiv
Simon,male,98,57458,Statistics,2020,January,,Arxiv
Avesta,male,79,87,Statistics,2020,January,,Arxiv
Theodora,female,92,839,Statistics,2020,January,,Arxiv
Gavin,male,99,7644,Statistics,2020,January,,Arxiv
J.,male,82,2236,Statistics,2020,January,,Arxiv
Florian,male,99,31950,Statistics,2020,January,,Arxiv
Junbin,male,93,15,Statistics,2020,January,,Arxiv
Wei,male,73,4003,Statistics,2020,January,,Arxiv
Adam,male,99,101742,Statistics,2020,January,,Arxiv
Etienne,male,97,7934,Statistics,2020,January,,Arxiv
Qiang,male,97,531,Statistics,2020,January,,Arxiv
Yi,male,61,1397,Statistics,2020,January,,Arxiv
Viorica,female,98,919,Statistics,2020,January,,Arxiv
Joachim,male,99,6027,Statistics,2020,January,,Arxiv
Michael,male,99,211741,Statistics,2020,January,,Arxiv
Stefan,male,98,50890,Statistics,2020,January,,Arxiv
Omid,male,99,5236,Statistics,2020,January,,Arxiv
Thomas,male,99,129177,Statistics,2020,January,,Arxiv
Kristofer,male,100,4494,Statistics,2020,January,,Arxiv
Tiago,male,99,25033,Statistics,2020,January,,Arxiv
Xiaolin,female,54,103,Statistics,2020,January,,Arxiv
Stefan,male,98,50890,Statistics,2020,January,,Arxiv
Andrew,male,99,82448,Statistics,2020,January,,Arxiv
Andrey,male,99,14894,Statistics,2020,January,,Arxiv
Ullrich,male,96,100,Statistics,2020,January,,Arxiv
Masudul,male,100,53,Statistics,2020,January,,Arxiv
Xavier,male,99,27038,Statistics,2020,January,,Arxiv
Geoff,male,99,5229,Statistics,2020,January,,Arxiv
Hui,female,52,1684,Statistics,2020,January,,Arxiv
Yu,male,63,3415,Statistics,2020,January,,Arxiv
Flavio,male,99,13137,Statistics,2020,January,,Arxiv
Stephen,male,99,46085,Statistics,2020,January,,Arxiv
Jiaqi,female,55,148,Statistics,2020,January,,Arxiv
Viswanathan,male,99,333,Statistics,2020,January,,Arxiv
Pooyan,male,98,211,Statistics,2020,January,,Arxiv
Eric,male,99,121922,Statistics,2020,January,,Arxiv
Xiaofeng,male,78,167,Statistics,2020,January,,Arxiv
Marthie,female,96,50,Statistics,2020,January,,Arxiv
Hema,female,57,3206,Statistics,2020,January,,Arxiv
Douglas,male,99,18529,Statistics,2020,January,,Arxiv
,,,,Statistics,2020,January,,Arxiv
Katya,female,98,4198,Statistics,2020,January,,Arxiv
Mário,male,99,4178,Statistics,2020,January,,Arxiv
Amir,male,98,33635,Statistics,2020,January,,Arxiv
Jesús,male,99,7086,Statistics,2020,January,,Arxiv
Soumyabrata,male,100,62,Statistics,2020,January,,Arxiv
Zirui,male,70,10,Statistics,2020,January,,Arxiv
Chelsea,female,96,9679,Statistics,2020,January,,Arxiv
Pravesh,male,98,759,Statistics,2020,January,,Arxiv
Satoshi,male,99,1177,Statistics,2020,January,,Arxiv
Svetha,female,83,6,Statistics,2020,January,,Arxiv
Jian,male,89,1215,Statistics,2020,January,,Arxiv
Jieping,female,67,3,Statistics,2020,January,,Arxiv
Roman,male,100,7094,Statistics,2020,January,,Arxiv
Fabio,male,99,72039,Statistics,2020,January,,Arxiv
Irene,female,98,30206,Statistics,2020,January,,Arxiv
Irene,female,98,30206,Statistics,2020,January,,Arxiv
Irene,female,98,30206,Statistics,2020,January,,Arxiv
René,male,98,12079,Statistics,2020,January,,Arxiv
Junichi,male,99,372,Statistics,2020,January,,Arxiv
Xuan,female,52,1633,Statistics,2020,January,,Arxiv
Daniel,male,99,257742,Statistics,2020,January,,Arxiv
Zhi-Hua,male,60,1270,Statistics,2020,January,,Arxiv
Vladimir,male,99,21639,Statistics,2020,January,,Arxiv
Liudmila,female,98,991,Statistics,2020,January,,Arxiv
Arturo,male,99,13886,Statistics,2020,January,,Arxiv
Jaehoon,male,100,167,Statistics,2020,January,,Arxiv
Hassan,male,98,52727,Statistics,2020,January,,Arxiv
Huayan,male,60,5,Statistics,2020,January,,Arxiv
Xintian,female,63,8,Statistics,2020,January,,Arxiv
David,male,99,381770,Statistics,2020,January,,Arxiv
Nils,male,99,5129,Statistics,2020,January,,Arxiv
Rik,male,98,3136,Statistics,2020,January,,Arxiv
Nick,male,98,55264,Statistics,2020,January,,Arxiv
Fabrizio,male,99,20351,Statistics,2020,January,,Arxiv
Ann,female,97,23825,Statistics,2020,January,,Arxiv
Sara,female,98,153041,Statistics,2020,January,,Arxiv
Satoshi,male,99,1177,Statistics,2020,January,,Arxiv
Paolo,male,99,60571,Statistics,2020,January,,Arxiv
Xin,male,58,1659,Statistics,2020,January,,Arxiv
Tina,female,98,39798,Statistics,2020,January,,Arxiv
Gil,male,91,6454,Statistics,2020,January,,Arxiv
Byoung-Tak,male,83,820,Statistics,2020,January,,Arxiv
Michalis,male,99,1149,Statistics,2020,January,,Arxiv
Stefan,male,98,50890,Statistics,2020,January,,Arxiv
Alejandro,male,99,45618,Statistics,2020,January,,Arxiv
Fredrik,male,99,7147,Statistics,2020,January,,Arxiv
Maciej,male,100,14358,Statistics,2020,January,,Arxiv
Xiaolin,female,54,103,Statistics,2020,January,,Arxiv
Lei,male,59,2374,Statistics,2020,January,,Arxiv
Christian,male,100,48300,Statistics,2020,January,,Arxiv
Colin,male,99,15399,Statistics,2020,January,,Arxiv
Darina,female,99,2476,Statistics,2020,January,,Arxiv
H.,male,73,623,Statistics,2020,January,,Arxiv
Erez,male,97,329,Statistics,2020,January,,Arxiv
Duen,female,76,75,Statistics,2020,January,,Arxiv
Richard,male,99,97659,Statistics,2020,January,,Arxiv
Katia,female,98,21205,Statistics,2020,January,,Arxiv
Boian,male,95,42,Statistics,2020,January,,Arxiv
Shuguang,male,100,13,Statistics,2020,January,,Arxiv
Theja,male,57,99,Statistics,2020,January,,Arxiv
Michèle,female,98,4347,Statistics,2020,January,,Arxiv
Jiawei,male,79,127,Statistics,2020,January,,Arxiv
Junzhou,male,67,3,Statistics,2020,January,,Arxiv
Nicolas,male,99,79977,Statistics,2020,January,,Arxiv
Cicek,female,92,555,Statistics,2020,January,,Arxiv
Karsten,male,99,3416,Statistics,2020,January,,Arxiv
Stephanie,female,98,66153,Statistics,2020,January,,Arxiv
Guillermo,male,99,14216,Statistics,2020,January,,Arxiv
Yang,male,67,4256,Statistics,2020,January,,Arxiv
